filename,libreoffice_time_0
row_extra_quote41_col7.csv,4.699575185775757
row_more_sep_row62_col3.csv,4.650113582611084
row_more_sep_row73_col6.csv,5.046099424362183
row_more_sep_row71_col4.csv,2.3569886684417725
row_less_sep_row20_col3.csv,4.82732081413269
row_less_sep_row70_col7.csv,4.624268531799316
row_less_sep_row78_col6.csv,4.90041971206665
row_less_sep_row18_col7.csv,4.857562780380249
row_extra_quote55_col0.csv,4.904762506484985
row_extra_quote71_col5.csv,4.639172554016113
row_less_sep_row35_col4.csv,2.2069637775421143
row_extra_quote19_col5.csv,4.640166282653809
row_extra_quote41_col4.csv,4.589160203933716
row_more_sep_row58_col8.csv,4.771866083145142
row_more_sep_row46_col4.csv,4.606606483459473
row_more_sep_row13_col3.csv,4.7774338722229
row_extra_quote78_col1.csv,2.4132585525512695
row_extra_quote57_col7.csv,4.624691963195801
row_extra_quote59_col3.csv,4.715503454208374
row_more_sep_row29_col2.csv,4.742516994476318
row_more_sep_row57_col8.csv,4.637029409408569
row_more_sep_row80_col6.csv,4.783509016036987
row_more_sep_row52_col6.csv,4.867403268814087
row_extra_quote80_col0.csv,2.3100838661193848
row_extra_quote66_col3.csv,4.818610191345215
row_more_sep_row83_col8.csv,4.57278037071228
row_less_sep_row37_col2.csv,4.591373443603516
row_less_sep_row78_col8.csv,4.785053491592407
row_more_sep_row26_col4.csv,4.667389392852783
row_extra_quote67_col2.csv,2.733886241912842
row_less_sep_row69_col6.csv,4.720035791397095
row_extra_quote3_col4.csv,5.0571184158325195
row_more_sep_row74_col1.csv,4.993163585662842
row_extra_quote47_col4.csv,4.7062668800354
row_extra_quote53_col3.csv,4.6829235553741455
row_extra_quote79_col1.csv,2.209646463394165
row_more_sep_row53_col5.csv,4.782746315002441
row_less_sep_row79_col7.csv,4.526058673858643
row_extra_quote1_col6.csv,4.706169366836548
row_less_sep_row62_col8.csv,4.751591444015503
row_more_sep_row25_col6.csv,4.761084079742432
row_extra_quote56_col3.csv,4.59037709236145
row_extra_quote32_col2.csv,2.371239185333252
row_more_sep_row25_col5.csv,4.901632070541382
row_more_sep_row6_col0.csv,4.575517892837524
row_extra_quote62_col7.csv,4.7659502029418945
row_more_sep_row38_col0.csv,4.555602550506592
row_less_sep_row71_col2.csv,4.748518705368042
row_more_sep_row28_col6.csv,2.3413212299346924
row_extra_quote58_col2.csv,4.58889627456665
row_extra_quote11_col4.csv,4.8004608154296875
row_extra_quote11_col2.csv,4.5330164432525635
row_more_sep_row25_col7.csv,4.675653457641602
row_extra_quote30_col7.csv,4.6923747062683105
row_less_sep_row13_col2.csv,2.333951234817505
row_field_delimiter_31_0x20.csv,4.635148763656616
row_field_delimiter_4_0x20.csv,6.019643306732178
row_more_sep_row18_col8.csv,4.733611106872559
row_more_sep_row48_col0.csv,4.461237907409668
row_more_sep_row2_col3.csv,4.6290061473846436
row_less_sep_row51_col4.csv,4.581630706787109
row_less_sep_row24_col8.csv,2.549187660217285
row_more_sep_row7_col7.csv,4.785295486450195
row_more_sep_row37_col4.csv,4.775332450866699
row_more_sep_row67_col7.csv,4.697141170501709
row_less_sep_row30_col5.csv,4.4703452587127686
row_less_sep_row80_col6.csv,4.773391962051392
row_extra_quote37_col5.csv,2.293494701385498
row_more_sep_row15_col2.csv,4.776566982269287
row_more_sep_row5_col5.csv,4.584650754928589
row_more_sep_row15_col0.csv,4.750332593917847
row_more_sep_row63_col4.csv,4.502777099609375
row_more_sep_row83_col2.csv,4.717010259628296
row_extra_quote47_col5.csv,2.4611973762512207
row_less_sep_row11_col6.csv,4.5869669914245605
row_more_sep_row14_col7.csv,4.868096828460693
row_less_sep_row60_col1.csv,4.508594274520874
row_extra_quote64_col8.csv,4.639379978179932
row_less_sep_row77_col1.csv,4.513314723968506
row_extra_quote23_col1.csv,4.4743123054504395
row_extra_quote70_col3.csv,2.3295655250549316
row_more_sep_row50_col4.csv,4.698626279830933
row_less_sep_row2_col4.csv,4.741626977920532
row_more_sep_row44_col3.csv,4.487064361572266
row_less_sep_row76_col6.csv,4.62501859664917
row_less_sep_row38_col3.csv,4.488115072250366
row_extra_quote83_col4.csv,2.1621997356414795
row_less_sep_row82_col1.csv,4.542412281036377
row_more_sep_row47_col7.csv,4.4390709400177
row_extra_quote63_col4.csv,4.537309169769287
row_more_sep_row4_col3.csv,4.480931997299194
row_more_sep_row53_col3.csv,4.542185544967651
row_extra_quote59_col5.csv,4.585497140884399
row_more_sep_row23_col4.csv,2.155773878097534
row_less_sep_row78_col3.csv,4.566166639328003
row_extra_quote42_col0.csv,4.479650497436523
row_field_delimiter_73_0x20.csv,4.570488929748535
row_more_sep_row5_col8.csv,4.4689226150512695
row_extra_quote1_col4.csv,4.471693277359009
row_less_sep_row15_col2.csv,4.622698068618774
row_more_sep_row74_col0.csv,2.1724064350128174
row_less_sep_row1_col1.csv,4.6032631397247314
row_field_delimiter_23_0x20.csv,4.537846088409424
row_extra_quote28_col0.csv,4.5391411781311035
row_more_sep_row39_col0.csv,4.485172986984253
row_more_sep_row56_col0.csv,4.454937219619751
row_more_sep_row60_col8.csv,2.365051746368408
row_more_sep_row9_col5.csv,4.4799792766571045
row_less_sep_row30_col1.csv,4.5932111740112305
row_more_sep_row79_col8.csv,4.471441745758057
row_less_sep_row25_col8.csv,4.518503427505493
row_extra_quote77_col7.csv,4.75239634513855
row_more_sep_row37_col3.csv,4.464142799377441
row_less_sep_row16_col7.csv,2.383626699447632
row_less_sep_row9_col3.csv,4.471086263656616
row_less_sep_row39_col8.csv,4.522507667541504
row_extra_quote25_col3.csv,4.467082262039185
row_more_sep_row55_col6.csv,4.442300319671631
row_more_sep_row25_col4.csv,4.546318054199219
row_extra_quote0_col5.csv,2.172842025756836
row_more_sep_row31_col6.csv,4.525238752365112
row_more_sep_row77_col4.csv,4.4678895473480225
row_field_delimiter_3_0x20.csv,4.577122688293457
row_more_sep_row6_col5.csv,4.680524110794067
row_extra_quote10_col6.csv,4.478931665420532
row_more_sep_row18_col4.csv,4.650551795959473
row_more_sep_row66_col4.csv,2.2245004177093506
row_extra_quote26_col2.csv,4.748975515365601
row_more_sep_row58_col0.csv,4.603943824768066
row_less_sep_row56_col8.csv,4.548985004425049
row_less_sep_row48_col6.csv,4.661539793014526
row_less_sep_row31_col4.csv,4.500788927078247
row_extra_quote19_col0.csv,2.3580095767974854
row_extra_quote7_col8.csv,4.687665224075317
row_less_sep_row29_col7.csv,4.64695405960083
row_extra_quote66_col0.csv,4.642531871795654
row_extra_quote48_col3.csv,4.622246980667114
row_more_sep_row18_col6.csv,4.626593828201294
row_more_sep_row50_col7.csv,4.611059188842773
row_extra_quote13_col8.csv,2.4873809814453125
row_less_sep_row15_col4.csv,4.754199028015137
row_less_sep_row67_col7.csv,4.797976016998291
row_extra_quote2_col2.csv,4.674340009689331
row_extra_quote44_col6.csv,4.6808319091796875
row_extra_quote42_col4.csv,4.7783989906311035
row_extra_quote11_col7.csv,2.537349224090576
row_more_sep_row48_col4.csv,4.741296052932739
row_extra_quote66_col6.csv,4.680409908294678
row_more_sep_row78_col4.csv,4.798232316970825
row_more_sep_row12_col0.csv,4.757769346237183
row_extra_quote0_col3.csv,4.778134822845459
row_extra_quote64_col1.csv,4.804319620132446
row_less_sep_row62_col7.csv,2.3896193504333496
row_extra_quote62_col1.csv,4.782815217971802
row_less_sep_row73_col8.csv,4.462431192398071
row_extra_quote44_col5.csv,4.763680458068848
row_less_sep_row42_col7.csv,5.034128427505493
row_extra_quote64_col5.csv,4.74953818321228
row_extra_quote31_col2.csv,2.1940982341766357
row_less_sep_row10_col3.csv,4.718066453933716
row_extra_quote27_col4.csv,4.98186993598938
row_extra_quote54_col4.csv,4.59393572807312
file_header_multirow_2.csv,5.08695650100708
row_field_delimiter_82_0x20.csv,4.8220133781433105
row_less_sep_row83_col1.csv,2.7212789058685303
row_extra_quote50_col0.csv,4.762388467788696
row_more_sep_row77_col7.csv,4.687352418899536
row_more_sep_row8_col1.csv,4.639225244522095
row_more_sep_row54_col1.csv,4.720679521560669
row_more_sep_row29_col6.csv,4.851706266403198
row_more_sep_row24_col1.csv,2.416245937347412
row_field_delimiter_48_0x20.csv,4.875845670700073
row_less_sep_row65_col3.csv,4.719998121261597
row_more_sep_row83_col7.csv,4.65065336227417
row_less_sep_row7_col8.csv,4.502432107925415
row_less_sep_row10_col8.csv,4.574479818344116
row_extra_quote7_col0.csv,4.545055866241455
row_more_sep_row15_col1.csv,2.1784770488739014
row_extra_quote16_col7.csv,4.587938070297241
row_extra_quote52_col7.csv,4.443328619003296
row_extra_quote13_col5.csv,4.514205694198608
row_less_sep_row60_col5.csv,4.490238428115845
row_more_sep_row42_col0.csv,4.498064041137695
row_field_delimiter_78_0x20.csv,2.6526553630828857
row_extra_quote59_col1.csv,4.482016086578369
row_less_sep_row58_col7.csv,4.5941689014434814
row_more_sep_row21_col8.csv,4.455171585083008
row_less_sep_row20_col8.csv,4.566450834274292
row_more_sep_row64_col1.csv,4.626525402069092
row_extra_quote41_col3.csv,4.574178695678711
row_less_sep_row43_col4.csv,2.42598032951355
row_extra_quote53_col1.csv,4.726891279220581
row_more_sep_row19_col4.csv,4.821165561676025
row_more_sep_row12_col7.csv,4.6609601974487305
row_less_sep_row61_col8.csv,4.813027381896973
row_more_sep_row2_col7.csv,4.989323616027832
row_less_sep_row41_col4.csv,2.3858368396759033
row_less_sep_row39_col3.csv,4.579885482788086
row_extra_quote71_col3.csv,4.598874092102051
row_extra_quote22_col0.csv,4.721683740615845
row_more_sep_row51_col1.csv,4.675819635391235
row_extra_quote30_col5.csv,4.649183034896851
row_extra_quote39_col3.csv,4.74099588394165
row_field_delimiter_37_0x20.csv,2.5121593475341797
row_less_sep_row74_col1.csv,4.718775510787964
row_extra_quote31_col7.csv,4.6252686977386475
row_field_delimiter_70_0x20.csv,4.740659475326538
row_more_sep_row44_col2.csv,4.644952297210693
row_less_sep_row66_col4.csv,4.69283390045166
row_less_sep_row71_col6.csv,2.3665771484375
row_extra_quote20_col1.csv,4.690217018127441
row_less_sep_row42_col5.csv,4.516855716705322
row_extra_quote22_col7.csv,4.470061779022217
row_more_sep_row83_col4.csv,4.560183525085449
row_more_sep_row72_col1.csv,4.462566137313843
row_extra_quote31_col3.csv,4.558521509170532
row_field_delimiter_61_0x20.csv,2.198784828186035
row_more_sep_row3_col5.csv,4.4681360721588135
row_more_sep_row63_col8.csv,4.718522787094116
row_less_sep_row50_col5.csv,4.749887704849243
file_preamble.csv,4.799045562744141
row_extra_quote67_col0.csv,4.606601715087891
row_more_sep_row5_col1.csv,2.4587209224700928
row_less_sep_row39_col5.csv,4.950359344482422
row_more_sep_row76_col4.csv,4.772347927093506
row_less_sep_row21_col8.csv,4.573322772979736
row_more_sep_row61_col1.csv,4.496205806732178
row_more_sep_row82_col3.csv,4.617258071899414
row_more_sep_row16_col3.csv,2.1394131183624268
row_less_sep_row23_col6.csv,4.601074457168579
row_more_sep_row82_col2.csv,4.496938228607178
row_more_sep_row1_col5.csv,4.508610010147095
row_less_sep_row33_col7.csv,4.80888557434082
row_more_sep_row52_col1.csv,4.995056629180908
row_less_sep_row78_col4.csv,6.052666425704956
row_more_sep_row32_col7.csv,2.55108904838562
row_less_sep_row0_col1.csv,4.4946348667144775
row_more_sep_row22_col7.csv,4.336426258087158
row_extra_quote42_col8.csv,4.857720851898193
row_more_sep_row70_col3.csv,4.510676383972168
row_extra_quote29_col7.csv,4.56425142288208
row_extra_quote74_col8.csv,7.0435285568237305
row_less_sep_row65_col8.csv,4.414249897003174
row_more_sep_row49_col1.csv,4.56072473526001
row_less_sep_row42_col6.csv,-1.5978686809539795
row_more_sep_row72_col2.csv,4.493272066116333
row_less_sep_row81_col7.csv,4.663616895675659
row_extra_quote54_col8.csv,4.490144729614258
row_less_sep_row70_col1.csv,3.447418451309204
row_extra_quote60_col4.csv,4.423712968826294
row_more_sep_row65_col2.csv,4.550024747848511
row_less_sep_row52_col1.csv,4.475882530212402
row_extra_quote4_col5.csv,4.561542749404907
row_less_sep_row50_col4.csv,4.475773334503174
row_field_delimiter_6_0x20.csv,2.1610231399536133
row_more_sep_row79_col6.csv,4.551934242248535
row_less_sep_row53_col8.csv,4.466017723083496
row_extra_quote24_col7.csv,4.584713697433472
row_less_sep_row40_col4.csv,4.506028413772583
row_less_sep_row43_col8.csv,4.550394058227539
row_more_sep_row56_col2.csv,4.7466020584106445
row_less_sep_row74_col2.csv,7.152928590774536
row_extra_quote25_col4.csv,4.716790199279785
row_less_sep_row71_col7.csv,4.576867341995239
row_more_sep_row65_col5.csv,-1.3258674144744873
row_extra_quote8_col3.csv,4.748230934143066
row_more_sep_row22_col5.csv,5.851191997528076
row_extra_quote44_col1.csv,3.888270616531372
row_extra_quote72_col6.csv,4.590411186218262
row_extra_quote65_col5.csv,4.7858171463012695
row_more_sep_row26_col3.csv,4.507962465286255
row_extra_quote12_col7.csv,4.684830665588379
row_less_sep_row77_col7.csv,4.416593790054321
row_less_sep_row61_col3.csv,4.655398607254028
row_more_sep_row55_col2.csv,2.314805746078491
row_more_sep_row37_col2.csv,4.304218053817749
file_record_delimiter_0xA.csv,4.415773630142212
row_more_sep_row21_col0.csv,4.407888889312744
row_less_sep_row79_col1.csv,4.553548574447632
row_more_sep_row67_col4.csv,4.359927415847778
row_less_sep_row60_col8.csv,2.0659680366516113
row_more_sep_row65_col8.csv,4.547422647476196
row_extra_quote50_col4.csv,4.490648984909058
row_less_sep_row58_col4.csv,4.599881410598755
row_more_sep_row1_col4.csv,4.464890480041504
row_extra_quote61_col2.csv,4.528371572494507
row_more_sep_row36_col4.csv,4.480416297912598
row_less_sep_row73_col7.csv,2.154636859893799
row_more_sep_row28_col2.csv,4.626263618469238
row_more_sep_row72_col6.csv,4.521363735198975
row_extra_quote2_col7.csv,4.537287950515747
row_extra_quote47_col1.csv,4.538890361785889
row_less_sep_row7_col6.csv,4.567376613616943
row_more_sep_row31_col1.csv,2.5280654430389404
row_extra_quote8_col0.csv,4.680352210998535
row_extra_quote81_col3.csv,4.6427178382873535
row_more_sep_row59_col8.csv,4.48339581489563
row_more_sep_row58_col4.csv,4.649779319763184
row_extra_quote36_col8.csv,4.747591257095337
row_less_sep_row1_col5.csv,4.708537340164185
row_less_sep_row31_col8.csv,2.3977723121643066
row_less_sep_row32_col4.csv,4.650332689285278
row_less_sep_row42_col8.csv,4.882453680038452
row_extra_quote31_col1.csv,4.798794746398926
row_extra_quote62_col8.csv,4.642377614974976
row_more_sep_row32_col0.csv,4.7818262577056885
row_less_sep_row4_col3.csv,2.6661462783813477
row_less_sep_row17_col4.csv,4.532516717910767
row_extra_quote0_col4.csv,4.5347630977630615
row_extra_quote55_col1.csv,4.647273302078247
row_more_sep_row11_col2.csv,4.451725959777832
row_extra_quote60_col5.csv,4.581701278686523
row_more_sep_row8_col6.csv,4.5271217823028564
row_field_delimiter_28_0x20.csv,2.4688079357147217
row_extra_quote79_col3.csv,4.437812805175781
row_less_sep_row44_col3.csv,4.400407791137695
row_less_sep_row48_col4.csv,4.558387994766235
row_more_sep_row65_col3.csv,4.529331684112549
row_more_sep_row78_col6.csv,4.5196311473846436
row_more_sep_row16_col8.csv,2.218496799468994
row_more_sep_row41_col0.csv,4.4016149044036865
row_extra_quote39_col5.csv,4.595577955245972
row_extra_quote55_col4.csv,4.44702672958374
row_less_sep_row81_col4.csv,4.591911554336548
row_less_sep_row42_col2.csv,4.425658226013184
row_extra_quote55_col7.csv,4.500492095947266
row_less_sep_row51_col3.csv,2.1837165355682373
row_more_sep_row71_col2.csv,4.4416303634643555
row_less_sep_row11_col2.csv,4.498963356018066
row_more_sep_row50_col1.csv,4.405371189117432
row_more_sep_row51_col5.csv,4.446293115615845
row_more_sep_row8_col8.csv,4.532328367233276
row_more_sep_row18_col3.csv,4.415820360183716
row_extra_quote17_col0.csv,2.199329137802124
row_extra_quote45_col0.csv,4.381478548049927
row_extra_quote19_col4.csv,4.46871018409729
row_less_sep_row46_col4.csv,4.401029586791992
row_more_sep_row65_col1.csv,4.438616514205933
row_less_sep_row76_col3.csv,4.507050037384033
row_less_sep_row75_col7.csv,2.212920665740967
row_extra_quote33_col2.csv,4.794867992401123
row_extra_quote24_col2.csv,4.448760271072388
row_less_sep_row69_col3.csv,4.808259010314941
row_extra_quote69_col0.csv,4.666449546813965
row_extra_quote68_col5.csv,4.476018667221069
row_less_sep_row36_col8.csv,4.643813848495483
row_extra_quote51_col7.csv,2.197023868560791
row_less_sep_row48_col2.csv,4.696682691574097
row_more_sep_row34_col2.csv,4.4773619174957275
row_extra_quote82_col7.csv,4.593681812286377
row_more_sep_row57_col6.csv,4.819418907165527
row_more_sep_row52_col0.csv,4.4742443561553955
row_extra_quote69_col5.csv,2.3634257316589355
row_less_sep_row10_col7.csv,4.801660537719727
row_less_sep_row34_col3.csv,4.662849426269531
row_extra_quote72_col3.csv,4.52190089225769
row_extra_quote72_col4.csv,4.5528833866119385
row_more_sep_row8_col7.csv,4.502713441848755
row_less_sep_row52_col4.csv,4.6749255657196045
row_more_sep_row6_col4.csv,2.705303192138672
row_less_sep_row56_col4.csv,4.570639133453369
row_more_sep_row55_col1.csv,4.747077703475952
row_more_sep_row36_col8.csv,4.488189935684204
row_more_sep_row63_col2.csv,4.485422611236572
row_extra_quote53_col2.csv,4.550021648406982
row_extra_quote32_col5.csv,2.170170307159424
row_extra_quote75_col5.csv,4.62044095993042
row_more_sep_row55_col4.csv,4.423580169677734
row_more_sep_row2_col0.csv,4.520613431930542
row_more_sep_row32_col5.csv,4.469263076782227
row_less_sep_row45_col7.csv,4.483286380767822
row_extra_quote10_col7.csv,4.8132569789886475
row_extra_quote27_col3.csv,2.125725746154785
row_extra_quote66_col7.csv,4.563613653182983
row_extra_quote51_col0.csv,4.50503945350647
row_more_sep_row13_col1.csv,4.6018290519714355
row_more_sep_row71_col8.csv,4.63476300239563
row_less_sep_row16_col5.csv,4.52393913269043
row_more_sep_row9_col6.csv,2.688077449798584
row_extra_quote66_col5.csv,4.609657287597656
row_extra_quote63_col3.csv,4.686543703079224
row_less_sep_row3_col7.csv,4.510858774185181
row_extra_quote54_col2.csv,4.607457160949707
row_more_sep_row6_col1.csv,4.546738386154175
row_extra_quote27_col0.csv,4.675260305404663
row_more_sep_row16_col5.csv,2.3876147270202637
row_extra_quote42_col7.csv,4.568134546279907
